ID,AGE_BAND,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_SCORE,RISK_TIER,PROXY_PREMIUM,ESTIMATED_CLAIM_COST,UNDERWRITING_MARGIN,PRICING_STATUS
752797,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,WORKING CLASS,0.5429,1,BEFORE 2015,0,0,10238,15000,SEDAN,1,1,0,0,7,Medium Risk,630,0,630,Profitable
45002,65+,MALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.6723,1,BEFORE 2015,1,1,10238,9000,SEDAN,4,1,2,0,19,High Risk,1090,0,1090,Profitable
482448,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.3864,0,BEFORE 2015,0,0,32765,8000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
549142,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.5513,1,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
95138,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.5986,0,AFTER 2015,1,0,10238,14000,SEDAN,4,1,4,0,25,High Risk,1350,0,1350,Profitable
851152,26-39,FEMALE,MAJORITY,10-19Y,NONE,WORKING CLASS,0.525,0,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
615991,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.5824,1,AFTER 2015,1,1,10238,11000,SEDAN,2,0,1,0,7,Medium Risk,630,0,630,Profitable
424820,26-39,FEMALE,MINORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.5402,1,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
807847,65+,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.633,1,AFTER 2015,0,1,10238,14000,SEDAN,3,1,4,0,23,High Risk,1250,0,1250,Profitable
758983,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.5522,1,AFTER 2015,1,0,32765,12000,SEDAN,6,0,3,0,21,High Risk,1190,0,1190,Profitable
987114,26-39,FEMALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.3267,0,BEFORE 2015,0,0,10238,16000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
873457,40-64,MALE,MINORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.5881,1,BEFORE 2015,1,1,10238,13000,SEDAN,7,1,1,0,22,High Risk,1230,0,1230,Profitable
699703,65+,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.7023,0,BEFORE 2015,1,1,92101,10000,SEDAN,0,0,0,1,4,Medium Risk,680,3500,-2820,Underpriced
563342,65+,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.7266,1,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,0,0,4,Medium Risk,680,0,680,Profitable
504412,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,WORKING CLASS,0.525,0,BEFORE 2015,1,1,10238,12000,SEDAN,3,2,3,1,25,High Risk,1550,3500,-1950,Underpriced
284106,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.7324,1,BEFORE 2015,1,1,10238,12000,SEDAN,5,1,5,0,30,High Risk,1530,0,1530,Profitable
78189,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.2013,1,BEFORE 2015,0,0,32765,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
427520,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.4642,0,BEFORE 2015,0,0,10238,16000,SEDAN,0,1,0,0,5,Medium Risk,750,0,750,Profitable
689030,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.658,1,AFTER 2015,1,0,92101,13000,SEDAN,1,0,1,0,5,Medium Risk,550,0,550,Profitable
966467,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6002,1,BEFORE 2015,1,1,10238,13000,SEDAN,5,2,4,0,32,High Risk,1610,0,1610,Profitable
288712,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6664,1,AFTER 2015,1,1,10238,12000,SEDAN,3,0,7,0,27,High Risk,1410,0,1410,Profitable
228114,26-39,MALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.4031,1,BEFORE 2015,1,1,10238,10000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
63715,65+,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.4169,1,BEFORE 2015,0,1,10238,13000,SEDAN,5,1,5,0,30,High Risk,1530,0,1530,Profitable
624077,65+,FEMALE,MAJORITY,30Y+,NONE,UPPER CLASS,0.5949,1,BEFORE 2015,1,1,32765,8000,SPORTS CAR,10,0,1,0,25,High Risk,1500,0,1500,Profitable
726352,26-39,MALE,MINORITY,10-19Y,NONE,POVERTY,0.3804,0,BEFORE 2015,1,1,10238,16000,SEDAN,1,0,1,0,5,Medium Risk,750,0,750,Profitable
150072,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.525,0,BEFORE 2015,0,0,21217,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
792396,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6806,1,BEFORE 2015,1,1,10238,12000,SEDAN,1,2,2,0,18,High Risk,1050,0,1050,Profitable
768933,40-64,MALE,MINORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.356,1,BEFORE 2015,0,1,10238,16000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
452356,40-64,FEMALE,MAJORITY,10-19Y,NONE,MIDDLE CLASS,0.525,1,BEFORE 2015,0,1,32765,10000,SEDAN,2,0,0,0,4,Medium Risk,610,0,610,Profitable
849811,65+,FEMALE,MINORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.5878,1,AFTER 2015,1,0,32765,11000,SPORTS CAR,3,0,1,0,11,High Risk,940,0,940,Profitable
579336,65+,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5734,1,AFTER 2015,1,1,10238,10000,SEDAN,0,0,2,0,6,Medium Risk,670,0,670,Profitable
648922,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.2964,1,BEFORE 2015,0,0,10238,13000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
47909,65+,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.4295,1,BEFORE 2015,1,1,10238,10000,SEDAN,1,0,4,0,14,High Risk,990,0,990,Profitable
619577,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6886,1,AFTER 2015,0,1,92101,11000,SEDAN,2,0,0,0,4,Medium Risk,490,0,490,Profitable
212678,65+,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.7,1,AFTER 2015,0,1,32765,13000,SEDAN,1,0,1,0,5,Medium Risk,530,0,530,Profitable
579720,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,WORKING CLASS,0.4496,0,BEFORE 2015,0,1,10238,12000,SPORTS CAR,0,0,1,1,5,Medium Risk,920,3500,-2580,Underpriced
995884,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.69,1,AFTER 2015,1,0,10238,11000,SEDAN,2,1,1,0,12,High Risk,830,0,830,Profitable
226326,40-64,FEMALE,MINORITY,10-19Y,UNIVERSITY,WORKING CLASS,0.496,1,AFTER 2015,0,0,10238,13000,SEDAN,0,0,1,0,3,Low Risk,570,0,570,Profitable
943922,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6563,0,AFTER 2015,1,1,32765,6000,SEDAN,8,0,0,0,16,High Risk,1190,0,1190,Profitable
510116,40-64,MALE,MAJORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.4984,1,AFTER 2015,0,1,10238,12000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
536546,16-25,FEMALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.5464,1,BEFORE 2015,1,1,10238,12000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
75592,40-64,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.3159,1,BEFORE 2015,0,1,10238,11000,SEDAN,0,0,1,0,3,Low Risk,570,0,570,Profitable
487116,26-39,MALE,MAJORITY,10-19Y,NONE,WORKING CLASS,0.5301,1,BEFORE 2015,0,0,10238,12000,SEDAN,1,0,2,1,8,High Risk,870,3500,-2630,Underpriced
936820,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.3578,1,BEFORE 2015,0,1,32765,12000,SEDAN,1,0,0,1,2,Low Risk,630,3500,-2870,Underpriced
634050,65+,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6728,1,AFTER 2015,1,1,10238,9000,SEDAN,1,0,2,0,8,High Risk,750,0,750,Profitable
307397,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.742,1,AFTER 2015,0,1,10238,11000,SEDAN,2,0,2,0,10,High Risk,750,0,750,Profitable
558748,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6227,1,AFTER 2015,1,1,10238,11000,SEDAN,1,0,0,0,2,Low Risk,410,0,410,Profitable
856630,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.4801,0,AFTER 2015,0,0,32765,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
200009,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.6788,1,AFTER 2015,1,1,10238,11000,SEDAN,5,1,3,0,24,High Risk,1290,0,1290,Profitable
784462,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.525,1,BEFORE 2015,1,1,32765,10000,SEDAN,13,1,6,0,49,High Risk,2290,0,2290,Profitable
792252,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5152,1,AFTER 2015,0,1,10238,12000,SEDAN,2,0,1,0,7,Medium Risk,630,0,630,Profitable
462586,26-39,MALE,MAJORITY,10-19Y,NONE,WORKING CLASS,0.4899,1,BEFORE 2015,0,1,10238,13000,SEDAN,3,0,1,0,9,High Risk,910,0,910,Profitable
577965,65+,MALE,MAJORITY,30Y+,HIGH SCHOOL,MIDDLE CLASS,0.422,1,BEFORE 2015,0,1,10238,11000,SEDAN,4,0,6,0,26,High Risk,1370,0,1370,Profitable
818248,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5844,1,BEFORE 2015,0,0,10238,11000,SEDAN,1,0,2,0,8,High Risk,670,0,670,Profitable
491438,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.525,0,BEFORE 2015,0,0,10238,9000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
896587,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.5582,1,AFTER 2015,0,1,10238,14000,SEDAN,0,0,0,0,0,Low Risk,330,0,330,Profitable
431538,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.1941,0,BEFORE 2015,1,0,10238,12000,SPORTS CAR,0,0,0,1,10,High Risk,1300,3500,-2200,Underpriced
164516,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3005,0,BEFORE 2015,0,0,10238,13000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
479577,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6671,1,AFTER 2015,1,1,10238,7000,SEDAN,4,0,0,0,8,High Risk,670,0,670,Profitable
395233,40-64,MALE,MAJORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.6131,1,BEFORE 2015,1,0,10238,12000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
221838,40-64,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.525,1,AFTER 2015,1,0,10238,11000,SEDAN,3,0,2,0,12,High Risk,930,0,930,Profitable
938476,26-39,MALE,MINORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.5953,1,BEFORE 2015,1,1,32765,8000,SEDAN,1,0,1,0,5,Medium Risk,750,0,750,Profitable
112454,26-39,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.3482,0,BEFORE 2015,1,1,32765,7000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
91246,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.3566,1,AFTER 2015,1,1,10238,8000,SEDAN,3,0,1,0,9,High Risk,910,0,910,Profitable
2743,26-39,FEMALE,MAJORITY,10-19Y,NONE,WORKING CLASS,0.3487,0,BEFORE 2015,1,0,21217,12000,SEDAN,0,0,0,1,0,Low Risk,550,3500,-2950,Underpriced
248888,40-64,MALE,MAJORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.5595,1,BEFORE 2015,0,1,32765,12000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
195523,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.5145,0,BEFORE 2015,0,0,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
981926,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5626,1,AFTER 2015,0,1,10238,13000,SEDAN,2,1,0,0,9,High Risk,710,0,710,Profitable
593426,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.5717,1,BEFORE 2015,0,1,32765,15000,SEDAN,2,2,1,0,17,High Risk,1030,0,1030,Profitable
235574,65+,FEMALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.651,1,AFTER 2015,1,1,10238,12000,SEDAN,5,0,2,0,16,High Risk,970,0,970,Profitable
440993,16-25,MALE,MAJORITY,0-9Y,UNIVERSITY,WORKING CLASS,0.3707,1,BEFORE 2015,0,0,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
446993,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3051,1,BEFORE 2015,0,0,10238,14000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
82684,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5744,1,BEFORE 2015,0,0,32765,12000,SEDAN,2,0,5,1,19,High Risk,1310,3500,-2190,Underpriced
301242,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,MIDDLE CLASS,0.45,1,BEFORE 2015,0,1,10238,13000,SEDAN,1,0,1,0,5,Medium Risk,750,0,750,Profitable
784122,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.6364,1,BEFORE 2015,1,1,10238,12000,SEDAN,0,1,4,0,17,High Risk,1230,0,1230,Profitable
884967,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.4577,0,BEFORE 2015,1,1,10238,11000,SEDAN,4,0,8,0,32,High Risk,1610,0,1610,Profitable
7722,26-39,FEMALE,MINORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3357,0,BEFORE 2015,0,1,10238,15000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
278557,26-39,FEMALE,MAJORITY,10-19Y,NONE,POVERTY,0.3187,0,BEFORE 2015,0,1,32765,12000,SPORTS CAR,1,2,0,0,14,High Risk,1280,0,1280,Profitable
123443,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.5578,1,AFTER 2015,1,1,10238,10000,SEDAN,2,0,0,0,4,Medium Risk,710,0,710,Profitable
112143,16-25,FEMALE,MAJORITY,0-9Y,NONE,WORKING CLASS,0.1924,0,BEFORE 2015,0,1,32765,11000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
912138,26-39,MALE,MAJORITY,10-19Y,UNIVERSITY,WORKING CLASS,0.3528,0,BEFORE 2015,1,1,32765,11000,SPORTS CAR,6,1,3,1,28,High Risk,1840,3500,-1660,Underpriced
601305,65+,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6476,0,AFTER 2015,1,1,10238,11000,SEDAN,0,0,0,1,4,Medium Risk,680,3500,-2820,Underpriced
602274,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.4572,1,AFTER 2015,0,0,92101,10000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
352099,26-39,MALE,MAJORITY,10-19Y,NONE,MIDDLE CLASS,0.5042,1,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,1,0,3,Low Risk,670,0,670,Profitable
660400,16-25,MALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.375,1,BEFORE 2015,0,1,10238,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
267614,16-25,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.6603,1,BEFORE 2015,0,1,10238,11000,SPORTS CAR,0,0,0,0,10,High Risk,1300,0,1300,Profitable
974380,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.4169,1,BEFORE 2015,0,1,32765,12000,SEDAN,3,0,0,0,6,Medium Risk,590,0,590,Profitable
346585,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.6351,1,BEFORE 2015,1,0,10238,17000,SEDAN,0,1,0,0,5,Medium Risk,750,0,750,Profitable
536135,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,MIDDLE CLASS,0.4049,1,BEFORE 2015,1,1,92101,11000,SEDAN,2,0,0,0,4,Medium Risk,710,0,710,Profitable
75569,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.4956,0,AFTER 2015,1,0,10238,11000,SEDAN,2,0,0,0,4,Medium Risk,510,0,510,Profitable
415320,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.3922,0,BEFORE 2015,1,0,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
645135,40-64,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.5149,1,AFTER 2015,1,1,10238,11000,SEDAN,0,0,2,0,6,Medium Risk,690,0,690,Profitable
421596,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5032,1,AFTER 2015,1,1,10238,9000,SEDAN,6,2,10,0,52,High Risk,2410,0,2410,Profitable
164636,26-39,FEMALE,MAJORITY,10-19Y,UNIVERSITY,UPPER CLASS,0.714,1,BEFORE 2015,1,1,21217,11000,SEDAN,0,0,0,1,0,Low Risk,550,3500,-2950,Underpriced
405100,26-39,MALE,MAJORITY,10-19Y,HIGH SCHOOL,WORKING CLASS,0.3671,0,BEFORE 2015,1,0,10238,14000,SEDAN,1,0,1,1,5,Medium Risk,750,3500,-2750,Underpriced
315223,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.5794,1,BEFORE 2015,0,0,92101,13000,SEDAN,2,0,0,0,4,Medium Risk,510,0,510,Profitable
628723,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.5585,1,BEFORE 2015,0,1,10238,10000,SEDAN,1,0,4,0,14,High Risk,910,0,910,Profitable
483693,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.292,0,BEFORE 2015,0,1,32765,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
416795,40-64,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,MIDDLE CLASS,0.6616,1,BEFORE 2015,0,1,32765,12000,SEDAN,5,0,0,0,10,High Risk,750,0,750,Profitable
712973,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.3788,0,BEFORE 2015,0,0,10238,17000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
755061,16-25,FEMALE,MINORITY,0-9Y,HIGH SCHOOL,POVERTY,0.3741,1,BEFORE 2015,0,0,10238,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
625426,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.525,1,BEFORE 2015,0,0,10238,13000,SEDAN,3,1,2,0,17,High Risk,1030,0,1030,Profitable
162614,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.4594,1,BEFORE 2015,1,1,10238,13000,SEDAN,1,0,5,0,17,High Risk,1010,0,1010,Profitable
732843,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.525,1,BEFORE 2015,0,0,10238,15000,SEDAN,2,0,5,0,19,High Risk,1110,0,1110,Profitable
466761,40-64,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.4655,1,AFTER 2015,1,1,10238,11000,SEDAN,0,0,0,0,4,Medium Risk,700,0,700,Profitable
498232,16-25,MALE,MINORITY,0-9Y,HIGH SCHOOL,MIDDLE CLASS,0.4087,1,BEFORE 2015,0,1,32765,9000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
170391,65+,FEMALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.5888,1,BEFORE 2015,1,1,10238,11000,SEDAN,2,0,2,0,10,High Risk,730,0,730,Profitable
918640,40-64,MALE,MAJORITY,20-29Y,HIGH SCHOOL,UPPER CLASS,0.615,1,BEFORE 2015,1,1,32765,7000,SEDAN,3,1,0,0,11,High Risk,790,0,790,Profitable
937134,65+,FEMALE,MAJORITY,30Y+,HIGH SCHOOL,UPPER CLASS,0.525,1,BEFORE 2015,1,1,32765,8000,SEDAN,2,0,0,0,4,Medium Risk,490,0,490,Profitable
273764,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.5465,1,AFTER 2015,1,1,10238,8000,SEDAN,1,0,1,0,5,Medium Risk,550,0,550,Profitable
418555,26-39,FEMALE,MINORITY,10-19Y,NONE,WORKING CLASS,0.525,1,BEFORE 2015,0,0,10238,16000,SEDAN,1,0,1,0,5,Medium Risk,750,0,750,Profitable
344228,65+,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.738,1,AFTER 2015,1,0,10238,17000,SEDAN,0,0,0,0,4,Medium Risk,680,0,680,Profitable
809278,40-64,FEMALE,MAJORITY,10-19Y,NONE,WORKING CLASS,0.4274,1,BEFORE 2015,0,1,32765,10000,SEDAN,3,0,0,0,6,Medium Risk,690,0,690,Profitable
68145,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.413,0,BEFORE 2015,0,0,10238,12000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
128369,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6953,0,BEFORE 2015,1,1,32765,7000,SEDAN,3,1,1,0,14,High Risk,910,0,910,Profitable
194925,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.2912,0,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
303507,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,POVERTY,0.2441,0,BEFORE 2015,1,1,10238,11000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
244931,65+,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.5083,1,AFTER 2015,1,1,10238,9000,SEDAN,0,0,0,0,4,Medium Risk,680,0,680,Profitable
570030,16-25,FEMALE,MAJORITY,0-9Y,NONE,POVERTY,0.2933,1,BEFORE 2015,0,1,10238,14000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
918038,26-39,FEMALE,MAJORITY,10-19Y,NONE,POVERTY,0.3436,0,BEFORE 2015,0,0,10238,13000,SEDAN,0,1,0,1,5,Medium Risk,750,3500,-2750,Underpriced
102325,16-25,FEMALE,MAJORITY,0-9Y,UNIVERSITY,POVERTY,0.5033,0,BEFORE 2015,0,0,10238,15000,SPORTS CAR,0,0,0,1,10,High Risk,1300,3500,-2200,Underpriced
653061,26-39,FEMALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.525,0,AFTER 2015,0,1,10238,12000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
706892,40-64,FEMALE,MAJORITY,20-29Y,UNIVERSITY,UPPER CLASS,0.6631,1,AFTER 2015,1,1,10238,11000,SEDAN,2,0,0,0,4,Medium Risk,510,0,510,Profitable
761911,40-64,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.2027,0,BEFORE 2015,0,1,32765,11000,SEDAN,0,0,0,1,4,Medium Risk,700,3500,-2800,Underpriced
271656,26-39,FEMALE,MAJORITY,10-19Y,HIGH SCHOOL,UPPER CLASS,0.6653,1,BEFORE 2015,1,1,32765,12000,SEDAN,1,0,0,0,2,Low Risk,630,0,630,Profitable
820690,65+,MALE,MAJORITY,30Y+,UNIVERSITY,UPPER CLASS,0.5386,1,AFTER 2015,1,1,10238,9000,SEDAN,8,0,5,0,31,High Risk,1570,0,1570,Profitable
622930,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.4101,0,BEFORE 2015,0,0,10238,15000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
81394,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.3136,1,BEFORE 2015,0,1,10238,13000,SEDAN,0,0,0,0,8,High Risk,1050,0,1050,Profitable
373844,26-39,MALE,MAJORITY,0-9Y,UNIVERSITY,UPPER CLASS,0.5073,1,BEFORE 2015,0,1,32765,12000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
368392,16-25,MALE,MAJORITY,0-9Y,NONE,POVERTY,0.2095,0,BEFORE 2015,0,1,10238,14000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
447175,16-25,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,WORKING CLASS,0.4907,1,BEFORE 2015,0,0,10238,15000,SEDAN,0,0,0,1,8,High Risk,1050,3500,-2450,Underpriced
182095,40-64,MALE,MAJORITY,20-29Y,UNIVERSITY,MIDDLE CLASS,0.5815,1,BEFORE 2015,1,1,10238,14000,SEDAN,5,0,0,0,10,High Risk,750,0,750,Profitable
451696,26-39,FEMALE,MAJORITY,0-9Y,HIGH SCHOOL,UPPER CLASS,0.685,1,BEFORE 2015,0,1,10238,12000,SEDAN,0,0,0,1,4,Medium Risk,800,3500,-2700,Underpriced
953021,26-39,MALE,MAJORITY,0-9Y,UNIVERSITY,MIDDLE CLASS,0.4739,1,AFTER 2015,0,1,10238,12000,SEDAN,0,0,0,0,4,Medium Risk,800,0,800,Profitable
